"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"6390921","25006462112000811001008202S2","OXXO SUC 50IZA PALIZA CUL","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","LICENCIADO BENITO JUÁREZ","AVENIDA","DOCTOR RUPERTO L. PALIZA","AVENIDA","ÁLVARO OBREGÓN","CALLE","MIGUEL HIDALGO Y COSTILLA","36",,,,,,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3386","029",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","24.80744209","-107.39453875","2010-07"
"6709512","25004462112000061001008202S9","OXXO SUC 50JCH MESILLAS ENTRADA CUL","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CARRETERA","AUTOPISTA FEDERAL CUOTA MÉXICO 40D MAZATLÁN-DURANGO","CARRETERA","ESTATAL LIBRE 533 CONCORDIA-MESILLAS","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,,,"LOCALIDAD","MESILLAS",,,,"82680","25","SINALOA","004","Concordia","0460","Las Porras","0368","800",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","23.27220337","-106.05325797","2016-01"
"6389556","25006462112002472001008202S1","OXXO SUC 50JDC JUDICIAL CUL","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","BOULEVARD","EMILIANO ZAPATA","AVENIDA","AVENIDA DE LOS INSURGENTES","AVENIDA","MANUEL VALLARTA","CALLE","FRAY SERVANDO TERESA DE MIER","2051",,,,,,"COLONIA","CENTRO SINALOA",,,,"80129","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4577","005",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","24.79312552","-107.41456758","2010-07"
"6387052","25006462112003193001008202S2","OXXO SUC 50JDV MEDINA CUL","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","BOULEVARD","FRANCISCO I. MADERO","AVENIDA","JAIME TORRES BODET","AVENIDA","ABELARDO MEDINA DÍAZ","CALLE","FRAY ANDRÉS PÉREZ DE RIVAS","1940",,,,,,"COLONIA","GUADALUPE VICTORIA",,,,"80240","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3460","041",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","24.80164363","-107.36782337","2013-07"
"6814373","25006462112005781000008202S2","OXXO SUC 50JEX SANCHEZ CELIS CUL","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CARRETERA","ESTATAL LIBRE CULIACÁN - ELDORADO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","13201",,,,,,"LOCALIDAD","LEOPOLDO SÁNCHEZ CELIS",,,,"80465","25","SINALOA","006","Culiacán","3242","El Caimán [Agrícola]","2782","800",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","24.439927","-107.378007","2017-11"
"6387026","25006462112004051001008202S1","OXXO SUC 50JFS JF CUL","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","BOULEVARD","ENRIQUE FÉLIX CASTRO","BOULEVARD","ROTARISMO","AVENIDA","REPÚBLICA DE BRASIL","CALLE","INTERNACIONAL VIEJA","1029","A",,,,,"COLONIA","DESARROLLO URBANO TRES RIOS",,,,"80020","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4007","038",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","24.81647471","-107.41354903","2013-07"
"6387166","25012462112001453001008202S0","OXXO SUC 50JGW LAGUNA CUL","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","RODOLFO T. LOAIZA","CALLE","CALLE DE LAS GARZAS","CALLE","BOCA DEL MAR","PRIVADA","LAGUNA","0","SN",,,,,"COLONIA","LAS GAVIOTAS EXLAGUNA",,,,"82110","25","SINALOA","012","Mazatlán","0001","Mazatlán","1457","027",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","23.24255783","-106.45222051","2013-07"
"6389729","25001462112000401001008202S3","OXXO SUC 50JJB BACHOMO LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","BOULEVARD","JIQUILPAN","CALLE","COREREPE","CALLE","BACHOCO","AVENIDA","REVOLUCIÓN","1772",,,,,,"COLONIA","LAS PALMAS",,,,"81249","25","SINALOA","001","Ahome","0001","Los Mochis","0065","026",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.8098837","-109.00050108","2010-07"
"6390697","25011462112000302001008202S2","OXXO SUC 50JJC CALDERON LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","BOULEVARD","CENTRAL","CALLE","RAMÓN F. ITURBE","CALLE","LUIS GONZAGA URBINA","CALLE","LIBRE COMERCIO","0","SN",,,,,"COLONIA","CENTRO",,,,"81000","25","SINALOA","011","Guasave","0001","Guasave","1924","017",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.57686907","-108.46574584","2010-07"
"6390783","25001462112000882001008202S4","OXXO SUC 50JJD 10 DE MAYO LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","BOULEVARD","10 DE MAYO","CALLE","GENERAL IGNACIO ZARAGOZA","CALLE","IGNACIO ALLENDE","CALLE","FUENTE DE APOLO","289",,,,,,"FRACCIONAMIENTO","LAS FUENTES",,,,"81223","25","SINALOA","001","Ahome","0001","Los Mochis","0046","005",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.80554998","-108.98246471","2010-07"
"6390696","25001462112000732001008202S1","OXXO SUC 50JJL LEYVA LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","BIENESTAR","CALLE","GENERAL IGNACIO ZARAGOZA","CALLE","GABRIEL LEYVA SOLANO","AVENIDA","NEZAHUALCÓYOTL","389",,,,,,"COLONIA","BIENESTAR",,,,"81280","25","SINALOA","001","Ahome","0001","Los Mochis","0347","003",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.7840025","-108.99867013","2010-07"
"6390785","25001462112000832001008202S9","OXXO SUC 50JJM MADERO LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","FRANCISCO I. MADERO","CALLE","RÍO SAN LORENZO","BOULEVARD","RÍO FUERTE","AVENIDA","AQUILES SERDÁN","1130",,,,,,"COLONIA","SCALLY",,,,"81240","25","SINALOA","001","Ahome","0001","Los Mochis","0258","003",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.79726846","-109.00022915","2011-03"
"6390786","25001462112001112001008202S5","OXXO SUC 50JJN PALMA LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","FRANCISCO I. MADERO","CALLE","PALMA","CALLE","SAUCE","CALLE","ANTONIO DELGADO","1918",,,,,,"FRACCIONAMIENTO","CUAUHTÉMOC",,,,"81248","25","SINALOA","001","Ahome","0001","Los Mochis","0188","022",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.8017325","-109.00816103","2010-07"
"6390712","25011462112000332001008202S9","OXXO SUC 50JJS 16 DE SEPTIEMBRE LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","ANTONIO NORZAGARAY","CALLE","20 DE NOVIEMBRE","BOULEVARD","16 DE SEPTIEMBRE","AVENIDA","BENIGNO VALENZUELA","0","SN",,,,,"COLONIA","CENTRO",,,,"81000","25","SINALOA","011","Guasave","0001","Guasave","1924","010",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.57356379","-108.46368461","2010-07"
"6390787","25001462112000622001008202S4","OXXO SUC 50JJV VALDEZ LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","INGENIERO HERIBERTO VALDEZ","CALLE","IGNACIO MANUEL ALTAMIRANO","CALLE","RÍO PRESIDIO","AVENIDA","ALBERTO OWEN","1410",,,,,,"COLONIA","SCALLY",,,,"81240","25","SINALOA","001","Ahome","0001","Los Mochis","0192","027",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.8033372","-108.99990021","2010-07"
"6389669","25006462112002902001008202S7","OXXO SUC 50JKO CONGRESO CUL","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","BOULEVARD","PEDRO INFANTE CRUZ","VIADUCTO","NINGUNO","CALLE","NINGUNO","AVENIDA","CONGRESO","1855",,,,,,"COLONIA","DESARROLLO URBANO TRES RÍOS","CENTRO Y PLAZA COMERCIAL","PLAZA TEOCALLI","SN","80020","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4882","031",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","24.80402635","-107.41356374","2010-07"
"6390692","25011462112000322001008202S0","OXXO SUC 50JLM LOPEZ MATEOS LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","LICENCIADO ADOLFO LÓPEZ MATEOS","CALLE","JACARANDAS","CALLE","LAURELES","AVENIDA","HERIBERTO VALDEZ ROMERO","0","SN",,,,,"COLONIA","EUREKA",,,,"81040","25","SINALOA","011","Guasave","0001","Guasave","0023","016",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.57085291","-108.47364498","2010-07"
"6391101","25015462112000372001008202S6","OXXO SUC 50JMI SAN MIGUEL LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","BOULEVARD","FRANCISCO LABASTIDA OCHOA","AVENIDA","SAN IGNACIO","BOULEVARD","JOSÉ MARÍA MORELOS Y PAVÓN","CALLE","SAN ÁNGEL","0","SN",,,,,"COLONIA","SAN MIGUEL",,,,"81474","25","SINALOA","015","Salvador Alvarado","0001","Guamúchil","0446","016",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.44643927","-108.06999156","2010-07"
"6389730","25001462112000091001008202S2","OXXO SUC 50JNH JOHNTSON LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","BOULEVARD","CANUTO IBARRA GUERRERO","PROLONGACION","RODOLFO T. LOAIZA","AVENIDA","BENJAMÍN JOHNSTON","CALLE","CIPRÉS","1652","A",,,,,"FRACCIONAMIENTO","LOS PINOS",,,,"81247","25","SINALOA","001","Ahome","0001","Los Mochis","0120","030",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.80732446","-109.00062595","2010-07"
"6390711","25011462112000392001008202S3","OXXO SUC 50JOB OBREGON LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","BOULEVARD","CENTRAL","PRIVADA","NINGUNO","CALLE","GENERAL ÁLVARO OBREGÓN","AVENIDA","EDUCACIÓN","0","SN",,,,,"PRIVADA","CENTRO",,,,"81000","25","SINALOA","011","Guasave","0001","Guasave","0644","017",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.55787879","-108.46750387","2010-07"
"6391885","25006462112003651001008202S9","OXXO SUC 50JPM LAS TORRES CUL","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALZADA","CALZADA DE LAS TORRES","AVENIDA","AVENIDA DE LA SIERRA","BOULEVARD","PASTIZALES","CALLE","CALLE DEL MÉDANO","1888",,,,,,"FRACCIONAMIENTO","PRADOS DEL SOL II",,,,"80197","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6855","030",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","24.75452366","-107.40720672","2014-12"
"6390972","25012462112001212001008202S0","OXXO SUC 50JQN SAN JOAQUIN CUL","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","BOULEVARD","JACARANDAS","CALLE","LA PALMA","AVENIDA","EL WALAMO","CALLE","EL QUEMADO","81",,,,,,"FRACCIONAMIENTO","SAN JOAQUIN",,,,"82139","25","SINALOA","012","Mazatlán","0001","Mazatlán","2031","016",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","23.26191045","-106.3852671","2011-03"
"6387040","25006462112003333001008202S4","OXXO SUC 50JUQ TIERRA Y LIBERTA CUL","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","TIERRA Y LIBERTAD","AVENIDA","SOCORRO ASTOL","CALLE","NINGUNO","CALLE","LUCIO BLANCO","0","SN",,,,,"COLONIA","AMISTAD",,,,"80249","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5490","006",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","24.78926337","-107.35241599","2013-07"
"6391919","25017462112000063001008202S7","OXXO SUC 50JYG SINALOITA LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","BENITO JUÁREZ","AVENIDA","8 SUR","AVENIDA","6 SUR","CALLE","INDEPENDENCIA","0","SN",,,,,"LOCALIDAD","SINALOA DE LEYVA",,,,"81910","25","SINALOA","017","Sinaloa","0001","Sinaloa de Leyva","1186","019",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.81997549","-108.22494299","2013-07"
"6854804","25012462112002991000008202S8","OXXO SUC 50K0V TELEGRAFOS CUL","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","ÁNGEL FLORES","CALLE","LICENCIADO BENITO JUÁREZ","CALLE","5 DE MAYO","CALLE","MARIANO ESCOBEDO","47",,,,,,"COLONIA","CENTRO",,,,"82000","25","SINALOA","012","Mazatlán","0001","Mazatlán","0406","014",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","23.19997742","-106.4217629","2020-04"
"6782143","25001462112002302000008202S1","OXXO SUC 50K46 COLINAS LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CARRETERA","INTERNACIONAL","CALLE","NINGUNO","BOULEVARD","TOPOLOBAMPO","CALLEJON","NINGUNO","0","SN",,,,,"ZONA INDUSTRIAL","ZONA INDUSTRIAL JIQUILPAN",,,,"81255","25","SINALOA","001","Ahome","0001","Los Mochis","224A","023",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.82267479","-108.98838033","2017-03"
"6387172","25012462112001413001008202S4","OXXO SUC 50KAA FLORIDA CUL","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALZADA","CAMARÓN SÁBALO","PRIVADA","LA FLORIDA","PROLONGACION","ATÚN","VIADUCTO","NINGUNO","0","SN",,,,,"FRACCIONAMIENTO","SABALO COUNTRY",,,,"82100","25","SINALOA","012","Mazatlán","0001","Mazatlán","075A","029",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","23.26074557","-106.46469792","2013-07"
"6389826","25002462112000132001008202S2","OXXO SUC 50KAG ANGOSTURA LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","16 DE SEPTIEMBRE","AVENIDA","MIGUEL HIDALGO","BOULEVARD","HERIBERTO SINAGAWA MONTOYA","CALLE","5 DE MAYO","23",,,,,,"LOCALIDAD","ANGOSTURA",,,,"81600","25","SINALOA","002","Angostura","0001","Angostura","040A","005",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.36362915","-108.15801963","2010-07"
"6387870","25010462112000171001008202S3","OXXO SUC 50KBF LAS FLORES LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","NINGUNO","CALLE","NINGUNO","VIADUCTO","NINGUNO","VIADUCTO","NINGUNO","0","SN",,,,,"PUEBLO","CONSTANCIA",,,,"81893","25","SINALOA","010","El Fuerte","0058","Constancia","1397","001",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.97040414","-108.89210265","2011-03"
"6387866","25001462112001411001008202S1","OXXO SUC 50KBS BOSQUE REAL LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","BOULEVARD","ZACATECAS","BOULEVARD","JOSÉ OSUNA TIRADO","BOULEVARD","BOULEVARD DEL BOSQUE","CALLE","ACCESO A SAUCES","1750",,,,,,"FRACCIONAMIENTO","JARDINES DEL BOSQUE",,,,"81248","25","SINALOA","001","Ahome","0001","Los Mochis","3426","006",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.82249691","-109.00066246","2011-03"
"6387865","25001462112000521001008202S8","OXXO SUC 50KBT TECNOLOGICO LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","BOULEVARD","JUAN DE DIOS BÁTIZ","CALLE","BELISARIO DOMÍNGUEZ","CALLE","20 DE NOVIEMBRE","ANDADOR","PARQUE MOCHIS","600",,,,,,"FRACCIONAMIENTO","EL PARQUE",,,,"81259","25","SINALOA","001","Ahome","0001","Los Mochis","007A","012",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.79589719","-108.97611767","2012-06"
"6387706","25015462112000312001008202S2","OXXO SUC 50KFA FERROCARRIL LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","NICOLÁS BRAVO","AVENIDA","FERROCARRIL SUR","AVENIDA","INDEPENDENCIA","CALLE","GENERAL GUADALUPE VICTORIA","0","SN",,,,,"COLONIA","CENTRO",,,,"81400","25","SINALOA","015","Salvador Alvarado","0001","Guamúchil","0728","022",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.46424293","-108.08609087","2011-03"
"6846795","25001462112002652000008202S9","OXXO SUC 50KFL BATIZ LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","BOULEVARD","JUAN DE DIOS BÁTIZ","CALLE","GENERAL IGNACIO ZARAGOZA","CALLE","GUILLERMO PRIETO","AVENIDA","RODOLFO T. LOAIZA","0","SN",,,,,"COLONIA","CENTRO","CENTRO Y PLAZA COMERCIAL","PLAZA MARKA","SN","81200","25","SINALOA","001","Ahome","0001","Los Mochis","0154","007",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.79735924","-108.98739219","2018-03"
"6854863","25006462112005891000008202S9","OXXO SUC 50KHN SEXTA CUL","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","BOULEVARD","EL DORADO","CERRADA","ISLA DE CEDROS","BOULEVARD","SINALOA","CALLE","ISLA DEL SOCORRO","1511",,,,,,"COLONIA","LAS QUINTAS",,,,"80060","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0131","017",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","24.81087548","-107.36982592","2020-04"
"6390897","25001462112000051001008202S6","OXXO SUC 50KHY JIQUILPAN LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","BOULEVARD","10 DE MAYO","CALLE","GENERAL ÁNGEL FLORES","CALLE","VICENTE GUERRERO","AVENIDA","21 DE MARZO","600",,,,,,"COLONIA","JIQUILPAN",,,,"81220","25","SINALOA","001","Ahome","0001","Los Mochis","0031","004",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.80733217","-108.98529243","2010-07"
"6390993","25015462112000221001008202S5","OXXO SUC 50KHZ INGLATERRA LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","INGLATERRA","CALLE","NAYARIT","CALLE","DURANGO","AVENIDA","COLOMBIA","601",,,,,,"COLONIA","PRIMERO DE MAYO",,,,"81476","25","SINALOA","015","Salvador Alvarado","0001","Guamúchil","0412","032",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.44694344","-108.06222338","2010-07"
"6389825","25001462112001152001008202S1","OXXO SUC 50KIW LA PIEDRERA LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CARRETERA","FEDERAL LIBRE INTERNACIONAL MÉXICO 15 GUASAVE - LOS MOCHIS KILÓMETRO 192 500","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,,,"LOCALIDAD","LA PIEDRERA",,,,"81255","25","SINALOA","001","Ahome","0583","La Piedrera","1561","800",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.78092083","-108.87049139","2011-03"
"6850832","25012462112003432000008202S2","OXXO SUC 50KJ7 NAJERA CUL","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","MANUEL GUTIÉRREZ NÁJERA","CALLE","PRIMERA HERMENEGILDO GALEANA","CALLE","GERMÁN EVERS","CALLE","JOSÉ MARÍA DÍAZ","701",,,,,,"COLONIA","MONTUOSA",,,,"82030","25","SINALOA","012","Mazatlán","0001","Mazatlán","0336","036",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","23.20968285","-106.41623157","2018-11"
"6390950","25006462112002212001008202S1","OXXO SUC 50KJF BENJAMIN HILL CUL","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","GENERAL BENJAMÍN HILL","CALLE","LOMAS ALTAS","CALLE","FELIPE ÁNGELES","CALLE","ESTEPAS","4531",,,,,,"FRACCIONAMIENTO","LOMA BONITA",,,,"80300","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","412A","040",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","24.76257162","-107.43118569","2011-03"
"6390915","25006462112000961001008202S5","OXXO SUC 50KJI EL DORADO CUL","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","INDEPENDENCIA","CALLE","VICENTE GUERRERO","CALLE","MARIANO ESCOBEDO","AVENIDA","NAYARIT","54",,,,,,"COLONIA","CENTRO",,,,"80450","25","SINALOA","006","Culiacán","0341","Eldorado","0521","016",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","24.32352885","-107.36266185","2010-07"
"6390979","25008462112000081001008202S8","OXXO SUC 50KJK MAXIPISTA CUL","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CARRETERA","AUTOPISTA FEDERAL DE CUOTA MAZATLÁN-CULIACÁN KILÓMETRO 90 240","CARRETERA","ESTATAL LIBRE LA CRUZ-CEUTA","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,,,"COLONIA","POBLADO DE LA CRUZ DE ELOTA",,,,"82728","25","SINALOA","008","Elota","0433","Granja los Abraján","0475","800",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","23.91992061","-106.92962323","2012-06"
"6386934","25001462112001561001008202S3","OXXO SUC 50KMH SIERRA BONITA LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","BOULEVARD","RÍO FUERTE","CALLE","JESÚS GONZÁLEZ ORTEGA","CALLE","NÚMERO 2","CALLE","LA RAZA","1980",,,,,,"FRACCIONAMIENTO","SIERRA BONITA",,,,"81271","25","SINALOA","001","Ahome","0001","Los Mochis","3271","013",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.77797608","-109.01444857","2014-12"
"6390834","25001462112000241001008202S3","OXXO SUC 50KNF COMONFORT LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","COMONFORT","CALLE","IGNACIO ALLENDE","CALLE","SANTOS DEGOLLADO","PRIVADA","MONTERREY","0","SN",,,,,"COLONIA","INSURGENTES",,,,"81280","25","SINALOA","001","Ahome","0001","Los Mochis","0351","027",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.77670106","-108.99800216","2010-07"
"6389854","25001462112001082001008202S0","OXXO SUC 50KNY CENTENARIO LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","BOULEVARD","CENTENARIO","BOULEVARD","JOSÉ MARÍA MORELOS Y PAVÓN","CARRETERA","LOS MOCHIS-TOPOLOBAMPO","AVENIDA","AGUSTINA RAMÍREZ","660",,,,,,"COLONIA","MORELOS",,,,"81317","25","SINALOA","001","Ahome","0001","Los Mochis","0421","033",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.76855337","-108.99383932","2010-07"
"6389643","25006462112001762001008202S6","OXXO SUC 50KOI DEL RIO CUL","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","BOULEVARD","DIEGO VALADÉS RÍOS","CALLE","NINGUNO","CALZADA","CALZADA DE LAS AMÉRICAS","CALLE","NINGUNO","1495",,,,,,"COLONIA","DESARROLLO URBANO TRES RIOS",,,,"80020","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","330A","020",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","24.82063321","-107.38175768","2010-07"
"6387710","25001462112000642001008202S2","OXXO SUC 50KOU ALAMOS COUNTRY LMM","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","BOULEVARD","PEDRO MARÍA ANAYA","BOULEVARD","RÍO DE LAS CAÑAS","BOULEVARD","DIAGONAL SUR","CALLE","SANTA TERESA","1660",,,,,,"FRACCIONAMIENTO","ALAMOS COUNTRY",,,,"81271","25","SINALOA","001","Ahome","0001","Los Mochis","3286","041",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.77669432","-109.02171064","2011-03"
