"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"8814737","25014464111000221000000000U8","FARMACIA LA 14",,"464111","Farmacias sin minisúper","0 a 5 personas","CALLE","RAFAEL BUELNA","CALLE","IGNACIO ZARAGOZA","CALLE","PANUCO","CALLE","MELCHOR OCAMPO","0","SN",,,"0",,"COLONIA","EL ROSARIO",,,,"82800","25","SINALOA","014","Rosario","0001","El Rosario","0025","004","6674688916",,,"Fijo","22.98774396","-105.85897863","2019-11"
"9053214","25007464111000101000000000U6","FARMACIA LA BARATA",,"464111","Farmacias sin minisúper","0 a 5 personas","CALLE","GENERAL ALVARO OBREGON","CALLE","ANTONIO ROSALES","CALLE","LICENCIADO BENITO JUAREZ","CALLE","JOSÉ MARÍA PINO SUÁREZ","0","SN",,,"0",,"COLONIA","CHOIX CENTRO",,,,"81700","25","SINALOA","007","Choix","0001","Choix","0783","012","6988608003",,,"Fijo","26.70734035","-108.32291548","2019-11"
"8829133","25001464111002371000000000U6","FARMACIA LA BOTICA",,"464111","Farmacias sin minisúper","0 a 5 personas","BOULEVARD","HEROICO COLEGIO MILITAR","CALLE","CRISANTEMOS","AVENIDA","JAZMINES","CALLE","BUGAMBILIAS",,"SN",,,,,"COLONIA","FLOR DE LAS ARBOLEDAS",,,,"81233","25","SINALOA","001","Ahome","0001","Los Mochis","2697","023",,,,"Fijo","25.79793969","-109.02034968","2019-11"
"3851867","25008464111000051000000000U1","FARMACIA LA BOTICA DE LOS POBRES",,"464111","Farmacias sin minisúper","0 a 5 personas","BOULEVARD","LUIS DONALDO COLOSIO MURRIETA","CALLE","QUINTIN FRANCO","CALLE","MANUEL OROZCO BERRA","AVENIDA","16 DE SEPTIEMBRE",,"SN",,,,,"COLONIA","MIRAMAR",,,,"82707","25","SINALOA","008","Elota","0001","La Cruz","0282","041",,,,"Fijo","23.92055367","-106.88716081","2010-07"
"3767287","25012464112000131000000000U1","FARMACIA LA GLORIETA",,"464111","Farmacias sin minisúper","0 a 5 personas","CALLE","GUILLERMO HARO BARRAZA","AVENIDA","MEXICO 68","CALLE","GENERAL ROSALIO HERNANDEZ","AVENIDA","MÉXICO 68","107",,,,"0",,"COLONIA","OLIMPICA",,,,"82150","25","SINALOA","012","Mazatlán","0001","Mazatlán","0092","014",,,,"Fijo","23.23811164","-106.41125782","2010-07"
"7415763","25009464111000281000000000U2","FARMACIA LA HUERTA","FARMACIA LA HUERTA ","464111","Farmacias sin minisúper","0 a 5 personas","CALLE","PERIMETRAL","CALLE","LIBERTAD","CALLE","ZAPOTECOS","CALLE","LIBERTAD","0","SN",,,"0",,"COLONIA","PAREDONES",,,,"82400","25","SINALOA","009","Escuinapa","0001","Escuinapa de Hidalgo","0720","001",,,,"Fijo","22.83756058","-105.76610661","2019-11"
"3848523","25006464111000141000000000U4","FARMACIA LA LUZ DEL DIA",,"464111","Farmacias sin minisúper","0 a 5 personas","CALLE","INGENIERO MANUEL RIVAS","CALLE","PRESA SANALONA","CALLE","JOSE LOPEZ PORTILLO","CALLE","NINGUNO",,"SN",,,,,"PUEBLO","PUEBLOS UNIDOS",,,,"80484","25","SINALOA","006","Culiacán","1194","Pueblos Unidos","309A","002","6672062056",,,"Fijo","24.29294356","-107.15162483","2010-07"
"3853727","25012464111000411000000000U9","FARMACIA LA MISION",,"464111","Farmacias sin minisúper","0 a 5 personas","CALZADA","CAMARON SABALO","CALLE","CALLE DEL DELFIN","AVENIDA","AVENIDA DEL ATUN","AVENIDA","AVENIDA DEL PULPO","2601",,,,"4",,"FRACCIONAMIENTO","SABALO COUNTRY CLUB",,,,"82100","25","SINALOA","012","Mazatlán","0001","Mazatlán","075A","021",,,,"Fijo","23.26083371","-106.46444855","2010-07"
"8767942","25012464113001132000000000S6","FARMACIA LA NUEVA","DISTRIUIDORA MEDICA TRES ISLAS ","464113","Comercio al por menor de productos naturistas, medicamentos homeopáticos y de complementos alimenticios","6 a 10 personas","AVENIDA","PRADOS DEL SOL","CALLE","OASIS","CALLE","CAVERNA","CALLE","CALLE DE LA SABANA","3200","B",,,,,"FRACCIONAMIENTO","PRADOS DEL SOL",,,,"82124","25","SINALOA","012","Mazatlán","0001","Mazatlán","2830","018",,,,"Fijo","23.26683849","-106.42518365","2019-11"
"8341975","25006464111004961000005809S1","FARMACIA LA PAZ","SALUCOM SA DE CV","464111","Farmacias sin minisúper","0 a 5 personas","AVENIDA","ÁLVARO OBREGÓN","CALLE","RIO PIAXTLA","CALLE","RIO QUELITE","AVENIDA","DOCTOR RUPERTO L. PALIZA","1247","2A",,,"0",,"COLONIA","GUADALUPE","CENTRO Y PLAZA COMERCIAL","PLAZA GUADALUPE",,"80220","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0220","054",,"MGSILVA@CORPCAB.COM.MX","WWW.FARMACIALAPAZ.COM.MX","Fijo","24.7926029","-107.39353364","2019-11"
"6345688","25012464112001261010005809S5","FARMACIA LA PAZ","SALUCOM SA DE CV","464111","Farmacias sin minisúper","0 a 5 personas","CALLE","DE LA SIERRA RUMOROSA","CALLE","CERRO SAN ANTONIO","CALLE","SIERRA GRANDE","CALLE","CERRO DE LA SILLA","308",,,,,,"COLONIA","LOMAS DE MAZATLAN",,,,"82110","25","SINALOA","012","Mazatlán","0001","Mazatlán","1461","013",,"mgsilva@corpcab.com.mx","www.pisafarmaceutica.com.mx","Fijo","23.24389484","-106.44176609","2014-12"
"6345676","25006464112002012011005809S3","FARMACIA LA PAZ","SALUCOM SA DE CV","464111","Farmacias sin minisúper","0 a 5 personas","BOULEVARD","CIUDADES HERMANAS ORIENTE","BOULEVARD","JESUS ANDRADE","AVENIDA","RIO TABALA","CALLE","RIO ELOTA","215","OTE",,,,,"COLONIA","GUADALUPE",,,,"80220","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0220","044",,"mgsilva@corpcab.com.mx","www.pisafarmaceutica.com.mx","Fijo","24.79315022","-107.39002635","2014-12"
"3817038","25006464111002491100005809S1","FARMACIA LA PAZ","SALUCOM SA DE CV","464111","Farmacias sin minisúper","0 a 5 personas","AVENIDA","EJÉRCITO MEXICANO","CALLE","RIO TAMAZULA","CALLE","RIO CHACHALACAS","CALLE","RIO OCORONI","81",,,,"0",,"COLONIA","BRISAS DEL MAR",,,,"82016","25","SINALOA","012","Mazatlán","0001","Mazatlán","1480","005",,"mgsilva@corpcab.com.mx",,"Fijo","23.22676842","-106.42099556","2014-12"
"9351875","25006464113002341000000000U4","FARMACIA LA PAZ","FARMACIA LA PAZ SA DE CV","464113","Comercio al por menor de productos naturistas, medicamentos homeopáticos y de complementos alimenticios","0 a 5 personas","AVENIDA","VENUSTIANO CARRANZA","CALLE","MIGUEL HIDALGO Y COSTILLA","CALLE","LICENCIADO BENITO JUAREZ","AVENIDA","GENERAL VICENTE GUERRERO","395",,,,,,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3403","026",,,,"Fijo","24.80974836","-107.38409982","2021-05"
"8038144","25012464111001951000000000S3","FARMACIA LA PAZ","SALUCOM SA DE CV","464111","Farmacias sin minisúper","0 a 5 personas","AVENIDA","EJERCITO MEXICANO","CALLE","RIO TAMAZULA","CALLE","RIO CHACHALACAS SUR","CALLE","RÍO OCORONI","81",,,,,,"FRACCIONAMIENTO","SAN ANGEL",,,,"82016","25","SINALOA","012","Mazatlán","0001","Mazatlán","1480","005","6691184281","FLPEJERCITOMEXICANO@GMAIL.COM","WWW.FARMACIALAPAZ.COM.MX","Fijo","23.22676033","-106.420992","2019-11"
"9367598","25006464111005691000000000U3","FARMACIA LA PAZ","FARMACIA LA PAZ ","464111","Farmacias sin minisúper","0 a 5 personas","AVENIDA","IGNACIO ALDAMA","CALLE","AGUARUTO","CALLE","BACHIMETO","AVENIDA","NAVOLATO","1074",,,,,,"COLONIA","ANTONIO ROSALES",,,,"80230","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","348A","031",,,,"Fijo","24.79511664","-107.38646721","2021-05"
"6700001","25012464111001381000005809S3","FARMACIA LA PAZ","SALUCOM SA DE CV","464111","Farmacias sin minisúper","0 a 5 personas","AVENIDA","FERROCARRIL","AVENIDA","JUSTO TIRADO","AVENIDA","DE LAS AMERICAS","CALLE","GENERAL LAZARO CARDENAS","120","A",,,,"A","COLONIA","SANTA ELENA",,,,"82180","25","SINALOA","012","Mazatlán","0001","Mazatlán","0105","040",,"mgsilva@corpcab.com.mx","www.pisafarmaceutica.com.mx","Fijo","23.23840184","-106.40057877","2016-01"
"3845627","25018464111000041000000000U1","FARMACIA LA SALUD",,"464111","Farmacias sin minisúper","0 a 5 personas","CARRETERA","LA 20","CALLE","ÁLAMO","CALLE","HELECHOS","CALLE","GARDENIA",,"SN",,,,,"COLONIA","LA PRIMAVERA",,,,"80379","25","SINALOA","018","Navolato","0374","Licenciado Benito Juárez (Campo Gobierno)","0310","076",,,,"Fijo","24.65668978","-107.54356268","2010-07"
"9264886","25015464111000601000000000U8","FARMACIA LA VICTORIA",,"464111","Farmacias sin minisúper","0 a 5 personas","AVENIDA","JOSE MARIA VIGIL","AVENIDA","CAMPECHE","CALLE","VICTORIA BAYLIS","CALLE","DOCTOR FLORENTINO CAMACHO",,"SN",,,,,"CONDOMINIO","UNIDAD NACIONAL",,,,"81478","25","SINALOA","015","Salvador Alvarado","0001","Guamúchil","0520","012",,,,"Fijo","25.4500119","-108.063038","2020-11"
"3829449","25012464111001211000000000U2","FARMACIA LA VILLA",,"464111","Farmacias sin minisúper","0 a 5 personas","CALLE","SAGITARIO","AVENIDA","VILLA GALAXIA","CALLE","VIA LACTEA","CALLE","VÍA LÁCTEA","3438",,,,,,"FRACCIONAMIENTO","VILLA GALAXIA",,,,"82150","25","SINALOA","012","Mazatlán","0001","Mazatlán","0073","011","6691418261",,,"Fijo","23.2417102","-106.41002924","2014-12"
"3770713","25001464112000121000000000U5","FARMACIA LABERINTO",,"464112","Farmacias con minisúper","0 a 5 personas","AVENIDA","VICENTE GUERRERO","CALLE","JOSE MARIA MORELOS Y PAVON","CALLE","DOS DE ABRIL","AVENIDA","BELISARIO DOMÍNGUEZ","0","SN",,,"0",,"LOCALIDAD","VILLA DE AHOME",,,,"81310","25","SINALOA","001","Ahome","0070","Ahome","0506","002","6681657023","FARMACIALABERINTO@HOTMAIL.COM",,"Fijo","25.91912926","-109.17521713","2010-07"
"7295077","25017464111000261000000000U7","FARMACIA LALO",,"464111","Farmacias sin minisúper","0 a 5 personas","CALLE","TRINIDAD FUENTES GARCIA","AVENIDA","NUMERO 3","AVENIDA","NUMERO 1","CALLE","VÍCTOR CRUZ MIRANDA","0","SN",,,"0",,"LOCALIDAD","GENARO ESTRADA",,,,"81960","25","SINALOA","017","Sinaloa","0588","Genaro Estrada","1063","028","6871258593",,,"Fijo","25.93510523","-108.39733186","2019-11"
"7326805","25001464111002231000000000U2","FARMACIA LAS CEREZAS",,"464111","Farmacias sin minisúper","0 a 5 personas","CALLE","MERIDIANO","AVENIDA","GRANADA","AVENIDA","DIENTE DE LEON","CALLE","MERIDIANO",,"SN",,,,,"FRACCIONAMIENTO","LAS CEREZAS",,,,"81290","25","SINALOA","001","Ahome","0001","Los Mochis","3500","019","6681077990",,,"Fijo","25.75749081","-108.99134618","2019-11"
"8244461","25011464111001391000000000S4","FARMACIA LAS MAS BARATA",,"464111","Farmacias sin minisúper","0 a 5 personas","AVENIDA","COCOS","BOULEVARD","ACEITUNAS","CALLE","CALLE DE LOS CEDROS","BOULEVARD","ACEITUNAS",,"SN",,,,,"COLONIA","LAS PALMAS",,,,"81048","25","SINALOA","011","Guasave","0001","Guasave","1411","042",,,,"Fijo","25.56650253","-108.48374129","2019-11"
"3771335","25012464112001391000000000S0","FARMACIA LAS POPULARES",,"464112","Farmacias con minisúper","0 a 5 personas","AVENIDA","GENERAL RAFAEL BUELNA TENORIO","PRIVADA","PRIVADA DEL VIGIA","AVENIDA","20 DE NOVIEMBRE","AVENIDA","INTERNACIONAL","5001",,,,,,"COLONIA","ESPERANZA",,,,"82180","25","SINALOA","012","Mazatlán","0001","Mazatlán","0247","005",,,,"Fijo","23.2294398","-106.4040939","2010-07"
"8884397","25012464111002191000000000U5","FARMACIA LASFER",,"464111","Farmacias sin minisúper","0 a 5 personas","AVENIDA","AZALEA","AVENIDA","TULIPAN","CALLE","GLADIOLAS","CALLE","GLADIOLAS","5221","C",,,,,"COLONIA","FLORES MAGON",,,,"82190","25","SINALOA","012","Mazatlán","0001","Mazatlán","1550","011","1934020",,,"Fijo","23.23982861","-106.38517661","2019-11"
"3769176","25001464111000381000000000U7","FARMACIA LATINA",,"464111","Farmacias sin minisúper","0 a 5 personas","CALLE","JOSE MARIA PINO SUAREZ","CALLE","ADOLFO LOPEZ MATEOS","CALLE","IGNACIO ZARAGOZA","CALLE","NATOCHITOS","0","SN",,,"0",,"LOCALIDAD","ALFONSO G CALDERON",,,,"81320","25","SINALOA","001","Ahome","0396","Alfonso G. Calderón (Poblado Siete)","167A","026",,,,"Fijo","26.06352749","-109.02358786","2010-07"
"3860001","25009464112000031000000000U9","FARMACIA LAURA EDITH",,"464112","Farmacias con minisúper","0 a 5 personas","CALLE","GABRIEL LEYVA SOLANO","CALLE","NIÑOS HEROES DE CHAPULTEPEC","CALLE","AGUSTINA RAMIREZ","CALLE","INDEPENDENCIA",,"SN",,,,"51","COLONIA","TEACAPAN",,,,"82560","25","SINALOA","009","Escuinapa","0060","Teacapán","0650","031","6959545016",,,"Fijo","22.54024772","-105.73892418","2010-07"
"7326609","25001464111002221000000000U3","FARMACIA LIAM",,"464111","Farmacias sin minisúper","0 a 5 personas","CALLE","JUAN ALDAMA","AVENIDA","MONTERREY","AVENIDA","5 DE FEBRERO","CALLE","BELISARIO DOMÍNGUEZ","1575",,,,,,"COLONIA","ANAHUAC",,,,"81280","25","SINALOA","001","Ahome","0001","Los Mochis","0385","029",,,,"Fijo","25.77299662","-108.99450695","2019-11"
"3855624","25012464111000021000000000U6","FARMACIA LINDA",,"464111","Farmacias sin minisúper","0 a 5 personas","CALLE","ROQUE GONZALEZ GARZA","CALLE","PRAXEDIS GUERRERO","CALLE","PLUTARCO ELIAS CALLES","CALLE","SERAPIO RENDÓN","1308",,,,,,"COLONIA","FRANCISCO I MADERO",,,,"82060","25","SINALOA","012","Mazatlán","0001","Mazatlán","1917","003",,,,"Fijo","23.2262098","-106.38871913","2010-07"
"3858251","25012464111000401000000000U0","FARMACIA LIZ",,"464111","Farmacias sin minisúper","0 a 5 personas","CALLE","FRANCISCO I. MADERO","CALLE","16 DE SEPTIEMBRE","CALLE","2 DE ABRIL","CALLE","JESÚS CARRANZA","1",,,,,,"COLONIA","CENTRO",,,,"82210","25","SINALOA","012","Mazatlán","0348","Villa Unión","0459","028","6699670067",,,"Fijo","23.18869047","-106.21893385","2010-07"
"3849077","25006464112000771000000000U6","FARMACIA LORENA",,"464112","Farmacias con minisúper","0 a 5 personas","AVENIDA","DESIDERIO OCHOA","CALLE","MATAMOROS","CALLE","FRANCISCO JAVIER MINA","AVENIDA","INDEPENDENCIA","3","SN",,,,,"COLONIA","CENTRO",,,,"80450","25","SINALOA","006","Culiacán","0341","Eldorado","4242","004",,,,"Fijo","24.32085438","-107.36565512","2010-07"
"3764397","25010464112000031000000000U7","FARMACIA LORENA",,"464112","Farmacias con minisúper","0 a 5 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"EJIDO","JAHUARA II",,,,"81873","25","SINALOA","010","El Fuerte","0102","Adolfo López Mateos (Jahuara Segundo)","0666","042","6681562680",,,"Fijo","26.22662363","-108.95443327","2010-07"
"3823864","25006464111000501000000000U9","FARMACIA LORENA",,"464111","Farmacias sin minisúper","0 a 5 personas","CALLE","MEXICO","AVENIDA","GUAYABAS","PRIVADA","NINGUNO","PRIVADA","NINGUNO","0","SN",,,"0",,"COLONIA","EL DORADO",,,,"80450","25","SINALOA","006","Culiacán","0341","Eldorado","4242","011",,,,"Fijo","24.31947365","-107.36578676","2014-12"
"3853852","25012464112000021000000000U4","FARMACIA LORIER",,"464111","Farmacias sin minisúper","0 a 5 personas","CALZADA","CAMARON SABALO","AVENIDA","GABRIEL RUIZ","CIRCUITO","DON JULIO BERDEGUE AZNAR","CALLE","LA JOYA","6298",,"EDIFICIO SIN NOMBRE","PLANTA BAJA","0",,"FRACCIONAMIENTO","EL DORADO",,,,"82110","25","SINALOA","012","Mazatlán","0001","Mazatlán","2506","011",,"RIGODURANPONCE@HOTMAIL.COM",,"Fijo","23.25159275","-106.45524184","2010-07"
"3829804","25012464111001201000000000U3","FARMACIA LOS LAURELES",,"464111","Farmacias sin minisúper","0 a 5 personas","CALLE","GORRION","CALLE","ALMENDRO","CALLE","EL TULE","AVENIDA","AVE FÉNIX","5719",,,,,,"FRACCIONAMIENTO","LOS LAURELES",,,,"82139","25","SINALOA","012","Mazatlán","0001","Mazatlán","2703","019",,,,"Fijo","23.25374268","-106.39266108","2014-12"
"3788119","25017464111000011001000000U6","FARMACIA LUCERO",,"464111","Farmacias sin minisúper","6 a 10 personas","CALLE","FRANCISCO I. MADERO","AVENIDA","DOCTOR LUIS GONZAGA DE LA TORRE","AVENIDA","DANIEL GAMEZ","CALLE","ÁLVARO OBREGÓN",,"SN",,,,,"COLONIA","CENTRO",,,,"81910","25","SINALOA","017","Sinaloa","0001","Sinaloa de Leyva","0012","010","6683963087",,,"Fijo","25.82290629","-108.22175079","2010-07"
"9091313","25009464111000351000000000U3","FARMACIA LUCY",,"464111","Farmacias sin minisúper","0 a 5 personas","CALLE","JOSE MARIA MORELOS Y PAVON","CALLE","MONTERREY","CALLE","CULIACAN","CALLE","RAFAEL BUELNA",,"SN",,,,,"LOCALIDAD","ISLA DEL BOSQUE",,,,"82535","25","SINALOA","009","Escuinapa","0034","Isla del Bosque","0576","008","6951120481",,,"Fijo","22.7311948","-105.84791432","2019-11"
"6717283","25006464111003271000000000U6","FARMACIA LUMA","FARMACIAS LUMA SA DE CV","464111","Farmacias sin minisúper","0 a 5 personas","BOULEVARD","DOCTOR ENRIQUE CABRERA","RETORNO","JACINTO LOPEZ 2","CALLE","MARTIRES DEL RIO BLANCO","CALLE","NINGUNO","3037","B",,,"0",,"COLONIA","INFONAVIT HUMAYA",,,,"80020","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4007","004","6677500496",,,"Fijo","24.82088448","-107.41716586","2016-01"
"3774379","25012464112001073000000000U4","FARMACIA LUPITA",,"464112","Farmacias con minisúper","0 a 5 personas","CALLE","MELCHOR OCAMPO","CALLE","GUILLERMO NELSON","CALLE","5 DE MAYO","CALLE","GENARO ESTRADA","501",,,,,,"COLONIA","CENTRO",,,,"82000","25","SINALOA","012","Mazatlán","0001","Mazatlán","0393","015","6699826861",,,"Fijo","23.20226584","-106.42318669","2010-07"
"7370626","25003464113000031000000000U0","FARMACIA LUPITA",,"464113","Comercio al por menor de productos naturistas, medicamentos homeopáticos y de complementos alimenticios","0 a 5 personas","AVENIDA","ANTONIO ROSALES","CALLE","GENERAL FERNANDO CUEN","CALLE","LICENCIADO HECTOR OLEA","AVENIDA","IGNACIO ZARAGOZA",,"SN",,,,,"COLONIA","CENTRO",,,,"80500","25","SINALOA","003","Badiraguato","0001","Badiraguato","0642","030",,,,"Fijo","25.36171341","-107.54956822","2019-11"
"3860145","25009464111000071000000000U7","FARMACIA LUZ",,"464111","Farmacias sin minisúper","0 a 5 personas","AVENIDA","MIGUEL HIDALGO Y COSTILLA","CALLE","GABRIEL LEYVA SOLANO","CALLE","RAFAEL BUELNA","CALLE","BELISARIO DOMÍNGUEZ",,"SN",,,,,"COLONIA","OJO DE AGUA DE PALMILLAS",,,,"82580","25","SINALOA","009","Escuinapa","0043","Ojo de Agua de Palmillas","0631","015","6959558115",,,"Fijo","22.6192139","-105.60214426","2010-07"
"7650331","25006464112002871000000000U2","FARMACIA M.I",,"464112","Farmacias con minisúper","0 a 5 personas","CALLE","EMILE BERLINER","CALLE","VILLA ALVARADO","CALLE","CAPULE","CALLE","BENZKARL","1851","1",,,,,"FRACCIONAMIENTO","VILLA FONTANA",,,,"80029","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5560","010",,,,"Fijo","24.83535694","-107.41561719","2019-11"
"3788140","25017464111000111000000000U4","FARMACIA MADERO",,"464111","Farmacias sin minisúper","0 a 5 personas","CALLE","FRANCISCO I. MADERO","AVENIDA","ANTONIO ROSALES","AVENIDA","NIÑOS HEROES","AVENIDA","NIÑOS HÉROES","32",,,,,,"COLONIA","CENTRO",,,,"81910","25","SINALOA","017","Sinaloa","0001","Sinaloa de Leyva","0012","014",,,,"Fijo","25.82413149","-108.21883461","2010-07"
"3824040","25005464111000071000000000U5","FARMACIA MAHUDARA",,"464111","Farmacias sin minisúper","0 a 5 personas","CALLE","ANTONIO ROSALES","AVENIDA","IGNACIO ALDAMA","CALLE","PROFESOR ANTONIO IBARRA OCHOA","CALLE","MIGUEL HIDALGO Y COSTILLA","865",,,,,,"COLONIA","CENTRO",,,,"80700","25","SINALOA","005","Cosalá","0001","Cosalá","0261","017","6969650111",,,"Fijo","24.41475408","-106.69032682","2014-12"
"3847985","25006464111000911000000000U0","FARMACIA MARIA ALEJANDRA",,"464111","Farmacias sin minisúper","0 a 5 personas","CALLE","GENERAL ALVARO OBREGON","AVENIDA","INDEPENDENCIA","AVENIDA","MIGUEL HIDALGO","CALLE","EMILIANO ZAPATA",,"SN",,,,,"LOCALIDAD","LEOPOLDO SANCHEZ CELIS",,,,"80450","25","SINALOA","006","Culiacán","0438","Leopoldo Sánchez Celis","5749","008",,,,"Fijo","24.44873643","-107.37907203","2010-07"
"3800119","25011464111001211000000000U4","FARMACIA MARIA DOLORES",,"464111","Farmacias sin minisúper","0 a 5 personas","CALLE","LAS VACAS","AVENIDA","LOS SABINOS","AVENIDA","MAQUICOBA","CALLE","CABAYHUASA",,"SN",,,,,"LOCALIDAD","JUAN JOSE RIOS",,,,"81110","25","SINALOA","011","Guasave","0138","Juan José Ríos","0127","004",,,,"Fijo","25.75970889","-108.82915594","2014-12"
"3771195","25001431180000121010000000U2","FARMACIA MARIA ESTHER",,"464111","Farmacias sin minisúper","0 a 5 personas","AVENIDA","BENITO JUAREZ","CALLE","FELIPE ÁNGELES","CALLE","JOSE MARIA MORELOS Y PAVON","AVENIDA","INDEPENDENCIA","0","SN",,,"0",,"EJIDO","OLAS ALTAS",,,,"81307","25","SINALOA","001","Ahome","0083","Bagojo Colectivo","174A","021",,,,"Fijo","25.87196552","-109.11155084","2010-07"
"3770375","25001464111000441000000000U9","FARMACIA MARITA DEL SOL",,"464111","Farmacias sin minisúper","0 a 5 personas","CALLE","RAMON CORONA","CALLE","LICENCIADO BENITO JUAREZ","CALLE","CONSTITUCION","CALLE","JOSÉ MARÍA MORELOS Y PAVÓN",,"SN",,,,,"LOCALIDAD","HIGUERA DE ZARAGOZA",,,,"81330","25","SINALOA","001","Ahome","0160","Higuera de Zaragoza","1152","006","6681148721","CHUYELENA@HOTMAIL.COM",,"Fijo","25.96775127","-109.29655272","2010-07"
"3842381","25002464112000031000000000U4","FARMACIA MARTINEZ",,"464112","Farmacias con minisúper","0 a 5 personas","AVENIDA","NIÑOS HEROES","CALLE","JUAN EMIGDIO CHAPARRO GONZALEZ","CALLE","ALFREDO V. BONFIL","AVENIDA","5 DE MAYO","49",,,,,,"PUEBLO","ALHUEY",,,,"81610","25","SINALOA","002","Angostura","0007","Alhuey","0448","004","6977340384",,,"Fijo","25.38063178","-108.131026","2010-07"
"3809847","25006464111002471000000000U3","FARMACIA MAS EMERGENCIAS",,"464111","Farmacias sin minisúper","0 a 5 personas","BOULEVARD","ALVARO DEL PORTILLO","OTRO (ESPECIFIQUE)","NINGUNO","BOULEVARD","VALLE ALTO","CIRCUITO","VALLE DEL CASPIO","2626","6",,,"8",,"FRACCIONAMIENTO","VALLE ALTO",,,,"80050","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","7181","015","6677127437",,,"Fijo","24.80408134","-107.46386707","2014-12"
"8490502","25001464111002381000000000U5","FARMACIA MAS SALUD",,"464111","Farmacias sin minisúper","0 a 5 personas","BOULEVARD","HEROICO COLEGIO MILITAR","CALLE","GUERRERO","CALLE","ESTADO DE HIDALGO","CALLE","EJÉRCITO NACIONAL","251","3",,,,,"COLONIA","EL CHAMIZAL",,,,"81230","25","SINALOA","001","Ahome","0001","Los Mochis","1078","031","6681089404","AURELIA.CASTRO@LIKE.COM",,"Fijo","25.8080144","-109.01382549","2019-11"
"3858422","25014464111000031000000000U1","FARMACIA MATAMOROS",,"464111","Farmacias sin minisúper","0 a 5 personas","CALLE","MARIANO MATAMOROS","CALLE","20 DE NOVIEMBRE NORTE","CALLE","IGNACIO RAMIREZ","CALLE","JUAN CARRASCO","107",,,,"0",,"COLONIA","LA CRUZ",,,,"82800","25","SINALOA","014","Rosario","0001","El Rosario","0608","001","6949521320",,,"Fijo","22.99402986","-105.85699851","2010-07"
"3859112","25009464111000161000000000U6","FARMACIA MATERNA",,"464111","Farmacias sin minisúper","0 a 5 personas","AVENIDA","GABRIEL LEYVA SOLANO","CALLE","5 DE MAYO","CALLE","FRANCISCO PEREZ","AVENIDA","INDEPENDENCIA",,"SN",,,,"36","COLONIA","ESCUINAPA CENTRO",,,,"82400","25","SINALOA","009","Escuinapa","0001","Escuinapa de Hidalgo","003A","033",,,,"Fijo","22.83279243","-105.77728207","2010-07"
"8825559","25012464113001421000047456M3","FARMACIA MAZALUD","MAZATLAN SALUD Y SERVICIOS SA DE CV","464113","Comercio al por menor de productos naturistas, medicamentos homeopáticos y de complementos alimenticios","0 a 5 personas","BOULEVARD","JACARANDAS","CALLE","GUILLERMO MEZA","CALLE","LILIA CARRILLO","CALLE","DAVID ALFARO SIQUEIROS",,"SN",,,,,"FRACCIONAMIENTO","VILLA VERDE",,,,"82139","25","SINALOA","012","Mazatlán","0001","Mazatlán","2205","003",,,,"Fijo","23.26087304","-106.38363639","2019-11"
"3797589","25001464111001431000000000U9","FARMACIA MEDI PROV",,"464111","Farmacias sin minisúper","0 a 5 personas","AVENIDA","MONTERREY","PROLONGACION","FEBRERO","PROLONGACION","ENERO","AVENIDA","BRASILES","927","B",,,,,"FRACCIONAMIENTO","FRACC LAZARO CARDENAS",,,,"81285","25","SINALOA","001","Ahome","0001","Los Mochis","1970","037",,,,"Fijo","25.77025152","-108.98831285","2014-12"
"8825353","25012464111002171000000000U7","FARMACIA MEDICINA VITAL",,"464111","Farmacias sin minisúper","0 a 5 personas","CALLE","NINGUNO","AVENIDA","JABALIES","CALLE","DOCTOR RIGOBERTO AGUILAR PICOS","CALLE","JOSÉ MARÍA GUTIÉRREZ","222",,,,,,"COLONIA","INFONAVIT JABALIES",,,,"82165","25","SINALOA","012","Mazatlán","0001","Mazatlán","1688","017","6691170141","VALDEZLIZBETH@GMAIL.COM",,"Fijo","23.2557753","-106.41314888","2019-11"
