"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"7360276","25006465111002461000000000U3","LUVIAL COSMETICOS",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","AVENIDA","ALVARO OBREGON","CALLE","GENERAL ANTONIO ROSALES","CALLE","GENERAL ÁNGEL FLORES","AVENIDA","GENERAL JUAN CARRASCO","673",,,,,,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3390","032","6672203901",,,"Fijo","24.80920267","-107.39476227","2019-11"
"8049690","25006465213000441000000000U1","M A BIKERS",,"465213","Comercio al por menor de bicicletas","0 a 5 personas","BOULEVARD","BOULEVARD DE LOS AGRICULTORES","CALLE","GENERAL VIVIANO DAVALOS","CALLE","CALLE DEL PUMA","CALLE","PIRUL",,"SN",,,,,"COLONIA","LA ESPERANZA",,,,"80248","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","7389","021",,,,"Fijo","24.78283492","-107.35234505","2019-11"
"3787806","25006465216000041000000000U2","M MUSIC",,"465216","Comercio al por menor de instrumentos musicales","0 a 5 personas","BOULEVARD","FRANCISCO I. MADERO","AVENIDA","JUAN BAUTISTA SEPULVEDA","AVENIDA","GENERAL VICENTE GUERRERO","AVENIDA","GENERAL VICENTE GUERRERO","769","ORIENTE",,,,,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3418","023",,,,"Fijo","24.80520111","-107.38597055","2010-07"
"8049070","25006465111003131000000000U1","MA&LY",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","CALLE","CRISTOBAL COLON","AVENIDA","GENERAL JUAN CARRASCO","AVENIDA","ÁLVARO OBREGON","CALLE","MARIANO ESCOBEDO","19","B",,,,,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3386","031",,,,"Fijo","24.80560474","-107.39460773","2019-11"
"9269685","25012465919000491000000000U6","MABEL CONFECCIONES","MABEL CONFECCIONES ","465919","Comercio al por menor de otros artículos de uso personal","0 a 5 personas","CALLE","BERNARDO VAZQUEZ","CALLE","FLAMINGOS","AVENIDA","AVENIDA DE LAS ROSAS","CALLE","RÍO ÉVORA","817",,,,"0",,"FRACCIONAMIENTO","LOMAS DEL MAR",,,,"82010","25","SINALOA","012","Mazatlán","0001","Mazatlán","0302","010",,,,"Fijo","23.21869344","-106.41385839","2020-11"
"8048533","25012465111001371000000000U3","MABELLA",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","CALLE","ROSAS","AVENIDA","SANTA ROSA","BOULEVARD","ADOLFO LOPEZ MATEOS","BOULEVARD","ANAXÁGORAS","208",,"CENTRO Y PLAZA COMERCIAL","PLANTA BAJA","2","F","COLONIA","JACARANDAS","CENTRO Y PLAZA COMERCIAL","LEY DEL MAR","2 F","82157","25","SINALOA","012","Mazatlán","0001","Mazatlán","1739","004",,,,"Fijo","23.24447642","-106.41962483","2019-11"
"9133967","25001465111001461000000000U5","MAC STUDIO FIX","OPERADORA COMERCIAL LIVERPOOL SA DE CV","465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","BOULEVARD","CENTENARIO","CALLE","GABRIEL LEYVA SOLANO","BOULEVARD","ANTONIO ROSALES","CALLE","AZUCARERA","805",,"CENTRO Y PLAZA COMERCIAL","PISO 1",,,"COLONIA","SALVADOR ESQUER APODACA","CENTRO Y PLAZA COMERCIAL","PLAZA PASEO LOS MOCHIS","805","81270","25","SINALOA","001","Ahome","0001","Los Mochis","0417","015","8180012",,,"Semifijo","25.78377248","-109.00436149","2019-11"
"7327882","25001465915000161000000000U6","MACETAS Y ARTESANIAS MEXICANAS",,"465915","Comercio al por menor en tiendas de artesanías","0 a 5 personas","AVENIDA","IGNACIO RAMIREZ","CALLE","GENERAL EMILIANO ZAPATA","CALLE","NIÑOS HEROES","CALLEJON","MARIANO MATAMOROS","163",,,,"0",,"COLONIA","CENTRO",,,,"81200","25","SINALOA","001","Ahome","0001","Los Mochis","128A","018",,,,"Fijo","25.79507303","-108.98309417","2019-11"
"7295048","25017465111000081000000000U8","MAFER COSMETICOS",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","CALLE","EMILIANO ZAPATA","AVENIDA","BELISARIO DOMINGUEZ","AVENIDA","BRUNO BELTRAN GARCIA","CALLE","JOSÉ MARÍA MORELOS Y PAVÓN",,"SN",,,,,"LOCALIDAD","ESTACION NARANJO",,,,"81980","25","SINALOA","017","Sinaloa","0495","Estación Naranjo","1190","012","6871526621",,,"Fijo","25.80468775","-108.48052462","2019-11"
"3805246","25015561432000411010000000U4","MAGALICIBER",,"465311","Comercio al por menor de artículos de papelería","0 a 5 personas","AVENIDA","MARIANO MATAMOROS","CALLE","16 DE SEPTIEMBRE","CALLE","MIGUEL HIDALGO Y COSTILLA","CALLEJON","EL FUERTE","664",,,,"0",,"COLONIA","ZONA CENTRO",,,,"81400","25","SINALOA","015","Salvador Alvarado","0001","Guamúchil","0200","004",,,,"Fijo","25.45578914","-108.08289738","2014-12"
"7168350","25007465111000061000000000U1","MAGENTA MODA Y BELLEZA",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","AVENIDA","PRIMERA PONIENTE","CALLE","PRIMERA NORTE","CALLE","REVOLUCION","AVENIDA","SEGUNDA PONIENTE",,"SN",,,,,"COLONIA","REFORMA",,,,"81709","25","SINALOA","007","Choix","0001","Choix","0798","011","6981146153",,,"Fijo","26.71423464","-108.32687023","2019-11"
"9144655","25006465111003461000000000U2","MAGER COSMETICOS",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","AVENIDA","JOSEFA ORTIZ DE DOMINGUEZ","AVENIDA","TERESA VILLEGAS","AVENIDA","IGNACIO ALLENDE","AVENIDA","IGNACIO ALLENDE","118",,,,,,"COLONIA","GABRIEL LEYVA",,,,"80030","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0095","031","6672360367",,,"Fijo","24.82119031","-107.39781247","2019-11"
"9318056","25006465919001301000000000U8","MAGGIORE","MAGGIORE ","465919","Comercio al por menor de otros artículos de uso personal","0 a 5 personas","BOULEVARD","DIEGO VALADES RIOS","ANDADOR","LUIS DONALDO COLOSIO MURRIETA","AVENIDA","GENERAL AQUILES SERDAN","ANDADOR","LUIS DONALDO COLOSIO MURRIETA","500",,,"PLANTA BAJA",,,"COLONIA","DESARROLLO URBANO TRES RIOS","CENTRO Y PLAZA COMERCIAL","PLAZA 500",,"80020","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3352","032",,,,"Fijo","24.81438414","-107.39013255","2020-11"
"3802085","25011465311001341010000000U4","MAGIC PARTY TIENDA DE REGALOS",,"465912","Comercio al por menor de regalos","0 a 5 personas","BOULEVARD","ROMUALDO RUIZ PAYAN","AVENIDA","MANGOS","AVENIDA","ORION","CALLE","CALLE DE LOS CEDROS","124",,,,,,"COLONIA","LAS PALMAS",,,,"81048","25","SINALOA","011","Guasave","0001","Guasave","1411","028",,,,"Fijo","25.56772538","-108.47858253","2014-12"
"9352761","25006465111004002000000000U3","MAJO GALLEGOS",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","6 a 10 personas","AVENIDA","ALVARO OBREGON","CALLE","MIGUEL HIDALGO Y COSTILLA","CALLE","LICENCIADO BENITO JUAREZ","AVENIDA","DOCTOR RUPERTO L. PALIZA",,"SN",,,,,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3403","025",,,"WWW.MAJOGALLEGOSNAILS.COM.MX","Fijo","24.80784386","-107.39437349","2021-05"
"9296622","25006465919001211000000000U9","MAKEFORCE",,"465919","Comercio al por menor de otros artículos de uso personal","0 a 5 personas","BOULEVARD","ALFONSO ZARAGOZA MAYTORENA","CALLE","PASEO DEL PARQUE","CALLE","NINGUNO","PRIVADA","PRIVADA DE LA RIVERA","1780",,,"PISO 5",,,"AMPLIACION","3 RIOS","EDIFICIO COMERCIAL Y DE SERVICIOS","TRES AFLUENCIAS",,"80020","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4007","044",,,,"Fijo","24.81868598","-107.40541703","2020-11"
"9221319","25006465111003481000000000U0","MALAQH",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","AVENIDA","GENERAL NICOLAS BRAVO","CALLE","RIO CHURUBUSCO","CALLE","BAHIA DE OHUIRA","AVENIDA","RÍO BATACUDEA","1702","A",,,"0",,"COLONIA","LOS PINOS",,,,"80128","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4238","029",,,,"Fijo","24.78664455","-107.40046711","2019-11"
"9352449","25006465111003991000000000U8","MALEC",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","CALLE","GENERAL ANTONIO ROSALES","AVENIDA","JOSE MARIA MORELOS Y PAVON","AVENIDA","GENERAL DOMINGO RUBI","CALLE","GENERAL ÁNGEL FLORES","210","A",,,,,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3390","009",,,,"Fijo","24.80950292","-107.39702293","2021-05"
"8557115","25006465919000871000000000U1","MANO QUE CURA",,"465919","Comercio al por menor de otros artículos de uso personal","0 a 5 personas","CERRADA","CARRANZA","CALLE","MARIANO ESCOBEDO","CALLE","CRISTOBAL COLON","CERRADA","CARRANZA",,"SN",,,,,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3403","028",,,,"Fijo","24.80684863","-107.38435518","2019-11"
"3840730","25015465311000201000000000U2","MANUALIDADES PAPELERIA Y MERCERIA",,"465311","Comercio al por menor de artículos de papelería","0 a 5 personas","AVENIDA","URUGUAY","CALLE","NINGUNO","CALLE","PROFESOR JULIAN ATSS SALDAÑA","AVENIDA","ARGENTINA","182",,,,,,"COLONIA","LA GLORIA",,,,"81470","25","SINALOA","015","Salvador Alvarado","0001","Guamúchil","0431","017",,,,"Fijo","25.44752001","-108.06756424","2010-07"
"7928453","25012465915001172000000000S9","MAPACHE JACARANDAS",,"465915","Comercio al por menor en tiendas de artesanías","6 a 10 personas","AVENIDA","AVENIDA DEL MAR","CALZADA","CAMARON SABALO","PRIVADA","NINGUNO","AVENIDA","REFORMA",,"SN","TIANGUIS, BAZAR O PULGA","PLANTA BAJA",,,"FRACCIONAMIENTO","FLAMINGOS","TIANGUIS, BAZAR O PULGA","TIANGUIS JACARANDAS","SN","82126","25","SINALOA","012","Mazatlán","0001","Mazatlán","1870","020",,"JAIMESOTO@TIENDAMAPACHEE.COM","TIENDAMAPACHE.COM","Fijo","23.23785208","-106.4434122","2019-11"
"3827323","25012465215000781000000000M3","MAPACHE ROPA DE PLAYA",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","AVENIDA","PLAYA GAVIOTAS","PRIVADA","PRIVADA BUGAMBILIA","CALZADA","CAMARON SABALO","AVENIDA","CAMARON SABALO","203",,,,"0",,"FRACCIONAMIENTO","ZONA DORADA",,,,"82110","25","SINALOA","012","Mazatlán","0001","Mazatlán","1461","026","6696681275","JAIMESOTO@TIENDAMAPACHE.COM","WWW.TIENDAMAPACHE.COM","Fijo","23.24093568","-106.44718173","2014-12"
"9309488","25001465919000411000000000U7","MAPLE DULCERIA","MAPLE DULCERIA ","465919","Comercio al por menor de otros artículos de uso personal","0 a 5 personas","AVENIDA","FUENTES DE POSEIDON","CALLE","PROFESORA MARIA ELENA VIZCONDE","CALLE","PROFESOR ROBERTO GARCIA","CALLE","FUENTE DE URANO","0","SN",,,"0",,"COLONIA","MAGISTERIAL",,,,"81215","25","SINALOA","001","Ahome","0001","Los Mochis","0027","019","6681643609","DULCERIAMAPLE@HOTMAIL.COM",,"Fijo","25.81237845","-108.97434338","2020-11"
"3794408","25001465311002601000000000U1","MAQUINITAS DOÑA LUPE",,"465311","Comercio al por menor de artículos de papelería","0 a 5 personas","CALLE","PRESA JOSEFA ORTIZ DE DOMINGUEZ","AVENIDA","RIO DE LAS CAÑAS","AVENIDA","RIO ELOTA","CALLE","NINGUNO",,"SN",,,,,"VILLA","GUSTAVO DIAZ ORDAZ",,,,"81342","25","SINALOA","001","Ahome","0156","Gustavo Díaz Ordaz (El Carrizo)","1190","039",,,,"Fijo","26.26919686","-109.03271278","2014-12"
"8175144","25012465915001291000000000U7","MAR DE LUNA",,"465915","Comercio al por menor en tiendas de artesanías","0 a 5 personas","CALZADA","CAMARON SABALO","AVENIDA","AVENIDA DE LAS GAVIOTAS","AVENIDA","ALBATROS","CALLE","RÍO NILO","1530","A",,,"0",,"FRACCIONAMIENTO","EL DORADO",,,,"82110","25","SINALOA","012","Mazatlán","0001","Mazatlán","2506","020","6691370513",,,"Fijo","23.24611585","-106.45344852","2019-11"
"9053492","25001465112000621000000000U3","MAR DE PLATA",,"465112","Comercio al por menor de artículos de joyería y relojes","0 a 5 personas","CALLE","LOS DORADOS","AVENIDA","MARIANO MATAMOROS","CALLE","SAN JUAN DEL RIO","OTRO (ESPECIFIQUE)","NINGUNO","2593",,,,,,"FRACCIONAMIENTO","VILLA DE SANTIAGO",,,,"81293","25","SINALOA","001","Ahome","0001","Los Mochis","2502","022","6681835717",,,"Fijo","25.76229132","-109.00174768","2019-11"
"8189424","25012465915001351000000000U9","MAR Y SOL","FABG461018MSLRXD06 ","465915","Comercio al por menor en tiendas de artesanías","0 a 5 personas","CALLE","GASTELUM","CALLE","TENIENTE JOSE AZUETA","CALLE","PRIMERA (DOCTOR CARVAJAL)","CALLE","ESTEBAN FLORES","200",,,,"0",,"CIUDAD","CENTRO",,,,"82000","25","SINALOA","012","Mazatlán","0001","Mazatlán","0321","003",,,,"Fijo","23.2098077","-106.42090898","2019-11"
"3853736","25012463211001621000000000U1","MARAM GIFT SHOP",,"465915","Comercio al por menor en tiendas de artesanías","0 a 5 personas","CALZADA","CAMARON SABALO","BOULEVARD","BOULEVARD DEL MARLIN","CALLE","CALLE DEL DELFIN","AVENIDA","AVENIDA DEL PULPO","1448",,,,"6","B","FRACCIONAMIENTO","SABALO COUNTRY CLUB",,,,"82100","25","SINALOA","012","Mazatlán","0001","Mazatlán","075A","013","6691634147",,,"Fijo","23.26393564","-106.46500823","2010-07"
"3858999","25009339999000021000000000U3","MARAVILLAS EN GLOBO OLGUIS",,"465912","Comercio al por menor de regalos","0 a 5 personas","CALLE","2 DE ABRIL","AVENIDA","GABRIEL LEYVA SOLANO","AVENIDA","22 DE DICIEMBRE","CALLE","MIGUEL HIDALGO Y COSTILLA",,"SN",,,,,"COLONIA","CENTRO",,,,"82400","25","SINALOA","009","Escuinapa","0001","Escuinapa de Hidalgo","003A","021",,,,"Fijo","22.83567586","-105.77842932","2010-07"
"7203477","25001465214000021000000000U0","MARCO RAPIDO","FOTOCOLOR RAPIDO DE NAVOJOA SA DE CV","465214","Comercio al por menor de equipo y material fotográfico","0 a 5 personas","CALLE","GABRIEL LEYVA SOLANO","CALLEJON","PINO SUAREZ","AVENIDA","LICENCIADO BENITO JUAREZ","CALLE","GENERAL ÁNGEL FLORES","190",,,,,,"SECTOR","CENTRO",,,,"81200","25","SINALOA","001","Ahome","0001","Los Mochis","0262","006",,"GALERIAMOCHIS@GMAIL.COM",,"Fijo","25.79134376","-108.99377854","2019-11"
"3784465","25006339999000411010000000U2","MARCOS ELEGANTES",,"465214","Comercio al por menor de equipo y material fotográfico","0 a 5 personas","AVENIDA","LAZARO CARDENAS","CALLE","RIO SANTA MARIA","BOULEVARD","EMILIANO ZAPATA","AVENIDA","LERDO DE TEJADA","1066","B",,,"0",,"COLONIA","LOS PINOS",,,,"80128","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0324","048","6673147038",,,"Fijo","24.79317043","-107.41058334","2010-07"
"3852046","25006466319000611010000000U3","MARCOS Y MOLDURAS EXPRESS",,"465214","Comercio al por menor de equipo y material fotográfico","0 a 5 personas","CALLE","GENERAL RAFAEL BUELNA TENORIO","AVENIDA","GENERAL DOMINGO RUBI","AVENIDA","GENERAL JUAN CARRASCO","CALLE","GENERAL ANTONIO ROSALES","196",,"CENTRO Y PLAZA COMERCIAL","PLANTA BAJA","32",,"COLONIA","CENTRO","CENTRO Y PLAZA COMERCIAL","CENTRO COMERCIAL RUBI","32","80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3390","022",,"MARCOSYMOLDURASEXPRESS@GMAIL.COM",,"Fijo","24.81049338","-107.39689685","2010-07"
"7203583","25001465915000171000000000M5","MARCOS Y MOLDURAS MARLEN",,"465915","Comercio al por menor en tiendas de artesanías","0 a 5 personas","AVENIDA","LICENCIADO BENITO JUAREZ","CALLE","GENERAL IGNACIO ZARAGOZA","CALLE","GUILLERMO PRIETO","CALLEJON","GUADALUPE VICTORIA","223",,,,"0",,"COLONIA","CENTRO",,,,"81200","25","SINALOA","001","Ahome","0001","Los Mochis","0262","027","6681198280",,,"Fijo","25.78988046","-108.9918897","2019-11"
"9055110","25018465912000491000000000U8","MARI CANO",,"465912","Comercio al por menor de regalos","0 a 5 personas","CALLE","MIGUEL HIDALGO Y COSTILLA","AVENIDA","ANDRES IBARRA","CALLE","VICENTE GUERRERO","CALLE","JOSÉ MARÍA MORELOS Y PAVÓN",,"SN",,,,,"COLONIA","NAVOLATO CENTRO",,,,"80320","25","SINALOA","018","Navolato","0001","Navolato","0804","023",,,,"Fijo","24.76705558","-107.69496537","2019-11"
"7928344","25006465112001181000000000S6","MARIA BONITA",,"465112","Comercio al por menor de artículos de joyería y relojes","0 a 5 personas","CALLE","NINGUNO","CALLE","LUIS GONZALEZ OBREGON","CALLE","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO",,"SN",,,,,"AEROPUERTO","CULIACAN INTERNATIONAL",,,,"80140","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4952","001",,,,"Fijo","24.76116786","-107.4727612","2019-11"
"3845575","25018465212000011000000000U9","MARIA BONITA",,"465212","Comercio al por menor de juguetes","0 a 5 personas","CALLE","EUSTAQUIO BUELNA","CALLE","NINGUNO","PROLONGACION","BENITO JUAREZ","CALLE","FRANCISCO ZARCO",,"SN",,,,,"COLONIA","JOSE LOPEZ PORTILLO",,,,"80378","25","SINALOA","018","Navolato","0374","Licenciado Benito Juárez (Campo Gobierno)","0382","027",,,,"Fijo","24.65738098","-107.54182017","2010-07"
"7928345","25006465112001191000000000S5","MARIA BONITA",,"465112","Comercio al por menor de artículos de joyería y relojes","0 a 5 personas","CALLE","NINGUNO","CALLE","LUIS GONZALEZ OBREGON","CALLE","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO",,"SN",,,,,"AEROPUERTO","CULIACAN INTERNATIONAL",,,,"80140","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4952","001",,,,"Fijo","24.76129173","-107.47267523","2019-11"
"3768292","25001465111000011000000000M9","MARIA MARIA",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","AVENIDA","JOSE MARIA MORELOS Y PAVON","CALLE","GABRIEL LEYVA SOLANO","CALLE","GENERAL IGNACIO ZARAGOZA","CALLEJON","HERMENEGILDO GALEANA","386",,,,"0",,"SECTOR","COLONIA CENTRO",,,,"81200","25","SINALOA","001","Ahome","0001","Los Mochis","0262","012","6688185737",,,"Fijo","25.79183634","-108.99285278","2010-07"
"7203749","25001465111001321000000000S1","MARIA MARIA",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","CALLE","GABRIEL LEYVA SOLANO","AVENIDA","MIGUEL HIDALGO Y COSTILLA","CALLEJON","AGUSTIN MELGAR","CALLE","GENERAL IGNACIO ZARAGOZA","435","A",,,,,"COLONIA","CENTRO",,,,"81200","25","SINALOA","001","Ahome","0001","Los Mochis","0313","005",,,,"Fijo","25.78890263","-108.99529356","2019-11"
"8490862","25001465111001441000000000U7","MARIALI",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","CALLE","RAMON CORONA","CALLE","LICENCIADO BENITO JUAREZ","CALLE","CONSTITUCION","CALLE","JUSTO SIERRA","0","SN",,,"0",,"LOCALIDAD","HIGUERA DE ZARAGOZA",,,,"81330","25","SINALOA","001","Ahome","0160","Higuera de Zaragoza","1152","001",,,,"Fijo","25.96780662","-109.29645059","2019-11"
"3814942","25006465216000111000011346S3","MARIKO","MARIKO MUSIC CENTER SA DE CV","465216","Comercio al por menor de instrumentos musicales","0 a 5 personas","BOULEVARD","FRANCISCO I. MADERO","AVENIDA","JESÚS G. ANDRADE","AVENIDA","GENERAL RAMÓN CORONA","CALLE","GENERAL FRANCISCO VILLA","224",,,,"0",,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3418","014",,"MARIKOVENTASONLINE@HOTMAIL.COM","WWW.MARIKOMUSIC.COM.MX","Fijo","24.80466429","-107.39146954","2010-07"
"6398922","25001465216000031000011346S4","MARIKO","MARIKO MUSIC CENTER SA DE CV","465216","Comercio al por menor de instrumentos musicales","0 a 5 personas","AVENIDA","FRANCISCO I. MADERO","CALLE","GABRIEL LEYVA SOLANO","CALLE","GENERAL IGNACIO ZARAGOZA","CALLEJON","HERMENEGILDO GALEANA","399",,,,"0",,"COLONIA","CENTRO",,,,"81200","25","SINALOA","001","Ahome","0001","Los Mochis","0262","022",,"MARIKOVENTASONLINE@HOTMAIL.COM","WWW.MARIKOMUSIC.COM.MX","Fijo","25.79273404","-108.99248019","2010-07"
"6388719","25011465216000011000011346S5","MARIKO","MARIKO MUSIC CENTER SA DE CV","465216","Comercio al por menor de instrumentos musicales","0 a 5 personas","CALLE","DOCTOR LUIS G. DE LA TORRE","AVENIDA","ANTONIO NORZAGARAY","AVENIDA","FRANCISCO I. MADERO","CALLE","CUAUHTÉMOC","123",,,,"0",,"COLONIA","CENTRO",,,,"81000","25","SINALOA","011","Guasave","0001","Guasave","1356","004",,"MARIKOVENTASONLINE@HOTMAIL.COM","WWW.MARIKOMUSIC.COM.MX","Fijo","25.5629839","-108.46006641","2010-07"
"8814609","25012465915001191000000000U9","MARIMBA",,"465915","Comercio al por menor en tiendas de artesanías","0 a 5 personas","AVENIDA","PLAYA GAVIOTAS","CALLE","DE LAS GARZAS","PRIVADA","PRIVADA BUGAMBILIA","CALLE","PRIVADA LA LAGUNA","313","B",,,"0",,"FRACCIONAMIENTO","ZONA DORADA",,,,"82110","25","SINALOA","012","Mazatlán","0001","Mazatlán","1461","027",,,,"Fijo","23.24223164","-106.45122169","2019-11"
"6388228","25001465112000421000010610S8","MARIO RAMOS  SU JOYERO","TRAYCON SA DE CV","465112","Comercio al por menor de artículos de joyería y relojes","0 a 5 personas","BOULEVARD","CENTENARIO","BOULEVARD","ANTONIO ROSALES","CALLE","GABRIEL LEYVA SOLANO","CALLE","AZUCARERA","805",,,,,,"COLONIA","CENTRO","CENTRO Y PLAZA COMERCIAL","PASEO LOS MOCHIS","SN","81200","25","SINALOA","001","Ahome","0001","Los Mochis","0417","015",,,"WWW.MARIORAMOS.COM.MX","Fijo","25.78265144","-109.00356135","2010-07"
"6391262","25006465112000803000010610M6","MARIO RAMOS  SU JOYERO OFICINA CONTABILIDAD","TRAYCON SA DE CV","465112","Comercio al por menor de artículos de joyería y relojes","11 a 30 personas","CALLE","GENERAL ÁNGEL FLORES","AVENIDA","GENERAL GUADALUPE VICTORIA","VIADUCTO","NINGUNO","CALLE","MIGUEL HIDALGO Y COSTILLA","950",,,,,,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0108","004",,"NORABELTRAN@MARIORAMOS.COM.MX","WWW.MARIORAMOS.COM.MX","Fijo","24.80945645","-107.40563585","2014-12"
"6391258","25006465112000811001010610S9","MARIO RAMOS SU JOYERO","TRAYCON SA DE CV","465112","Comercio al por menor de artículos de joyería y relojes","6 a 10 personas","BOULEVARD","DIEGO VALADES RIOS","AVENIDA","TEÓFILO NORIS","AVENIDA","ÁLVARO OBREGÓN","ANDADOR","LUIS DONALDO COLOSIO MURRIETA","1676",,,,,,"SECTOR","DESARROLLO URBANO TRES ROS","CENTRO Y PLAZA COMERCIAL","FORUM","30","80040","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0108","058",,,,"Fijo","24.81626009","-107.40099648","2014-12"
"6391256","25006465112000141000010610S1","MARIO RAMOS SU JOYERO","TRAYCON SA DE CV","465112","Comercio al por menor de artículos de joyería y relojes","0 a 5 personas","PROLONGACION","ÁLVARO OBREGÓN","CALLE","CERRO DE LOS BROTOS","BOULEVARD","CERRO MONTE LARGO","VIADUCTO","NINGUNO","1880",,,,,,"COLONIA","COLINAS DE SAN MIGUEL","CENTRO Y PLAZA COMERCIAL","GALERIAS SAN MIGUEL","SN","80228","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3916","014",,,"WWW.MARIORAMOS.COM.MX","Fijo","24.78664746","-107.39471808","2010-07"
"8490923","25001463310002161000000000U0","MARIO TENIS",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","CALLE","MATAMOROS","AVENIDA","IGNACIO ZARAGOZA","AVENIDA","VICENTE GUERRERO","AVENIDA","CONSTITUCIÓN",,"SN",,,,,"COLONIA","CENTRO",,,,"81310","25","SINALOA","001","Ahome","0070","Ahome","0506","041",,,,"Fijo","25.92002215","-109.17441675","2019-11"
"8490377","25010465215000061000000000U4","MARIO TENNSI",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","CALLE","LICENCIADO BENITO JUAREZ","CALLE","GENERAL ÁNGEL FLORES","CALLE","16 DE SEPTIEMBRE","CALLE","IGNACIO ZARAGOZA","205",,,,,,"CIUDAD","EL FUERTE",,,,"81820","25","SINALOA","010","El Fuerte","0001","El Fuerte","0026","009",,,,"Fijo","26.41850299","-108.62200213","2019-11"
"3776807","25006434211000521010000000U2","MARMOLERIA Y MATERIALES PARA CONSTRUCCION ZEPEDA",,"465919","Comercio al por menor de otros artículos de uso personal","0 a 5 personas","CALLE","FEDERALISMO","AVENIDA","COLHUACAN","AVENIDA","CEMPOALA","CALLE","TLATILCO","456",,,,,,"COLONIA","RECURSOS HIDRAULICOS",,,,"80105","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","2265","015","6677120621",,,"Fijo","24.80078514","-107.41030601","2010-07"
"3771948","25012624311000031010000000U8","MARY  KAY",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","CALLE","LATERAL","AVENIDA","EJERCITO MEXICANO","CALLE","ARMADA DE MEXICO","CALLE","CALLE DE LA AMISTAD","1166",,,,,,"FRACCIONAMIENTO","TIERRA Y LIBERTAD",,,,"82140","25","SINALOA","012","Mazatlán","0001","Mazatlán","1866","016","6691141824",,,"Fijo","23.23416135","-106.42370844","2010-07"
